MARKET,CATEGORY,BRAND,year_month,total_visits,distinct_locations_approx
New York/New Jersey,Specialty Food Stores,Dylan's Candy Bar,2024-11,128620.0,1
New York/New Jersey,Specialty Food Stores,It'sugar,2024-11,84424.0,1
New York/New Jersey,Specialty Food Stores,Neuhaus,2024-11,69639.0,1
New York/New Jersey,Specialty Food Stores,Heritage's Dairy Stores,2024-11,53446.0,1
New York/New Jersey,Specialty Food Stores,Duck Donuts,2024-11,41900.0,1
New York/New Jersey,Specialty Food Stores,Philly Pretzel Factory,2024-11,35822.0,1
New York/New Jersey,Specialty Food Stores,Asian Food Markets,2024-11,34609.0,1
New York/New Jersey,Specialty Food Stores,Gertrude Hawk Chocolates,2024-11,27675.0,1
New York/New Jersey,Specialty Food Stores,Laderach,2024-11,25030.0,1
New York/New Jersey,Specialty Food Stores,Nespresso,2024-11,23236.0,1
New York/New Jersey,Specialty Food Stores,Rocky Mountain Chocolate,2024-11,18388.0,1
New York/New Jersey,Specialty Food Stores,Fresh&co.,2024-11,13991.0,1
New York/New Jersey,Specialty Food Stores,Pretzelmaker,2024-11,9668.0,1
New York/New Jersey,Specialty Food Stores,Leonidas,2024-11,8137.0,1
New York/New Jersey,Specialty Food Stores,Omaha Steaks,2024-11,5702.0,1
New York/New Jersey,Specialty Food Stores,Pastosa Ravioli,2024-11,5600.0,1
New York/New Jersey,Specialty Food Stores,Sugarfina,2024-11,4291.0,1
New York/New Jersey,Specialty Food Stores,Mrs. Fields,2024-11,4246.0,1
New York/New Jersey,Specialty Food Stores,Lolli and Pops,2024-11,3662.0,1
New York/New Jersey,Specialty Food Stores,Beef Jerky Outlet,2024-11,2892.0,1
New York/New Jersey,Specialty Food Stores,Pelican's SnoBalls,2024-11,1238.0,1
New York/New Jersey,Spectator Sports,JW Tumbles,2024-11,1812.0,1
New York/New Jersey,Traveler Accommodation,Courtyard by Marriott,2024-11,660315.0,13
New York/New Jersey,Traveler Accommodation,Hampton,2024-11,580646.0,1
New York/New Jersey,Traveler Accommodation,DoubleTree by Hilton,2024-11,452017.0,9
New York/New Jersey,Traveler Accommodation,Hilton Garden Inn,2024-11,395884.0,1
New York/New Jersey,Traveler Accommodation,Hilton International,2024-11,365700.0,1
New York/New Jersey,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2024-11,352203.0,1
New York/New Jersey,Traveler Accommodation,Residence Inn by Marriott,2024-11,334166.0,1
New York/New Jersey,Traveler Accommodation,Marriott Hotels,2024-11,277632.0,1
New York/New Jersey,Traveler Accommodation,Holiday Inn,2024-11,263534.0,1
New York/New Jersey,Traveler Accommodation,SpringHill Suites by Marriott,2024-11,217237.0,1
New York/New Jersey,Traveler Accommodation,Red Roof Inn,2024-11,185621.0,1
New York/New Jersey,Traveler Accommodation,Best Western,2024-11,152725.0,13
New York/New Jersey,Traveler Accommodation,Crowne Plaza Hotels and Resorts,2024-11,137444.0,1
New York/New Jersey,Traveler Accommodation,Hard Rock Hotel,2024-11,130696.0,1
New York/New Jersey,Traveler Accommodation,Westin Hotels & Resorts,2024-11,128331.0,1
New York/New Jersey,Traveler Accommodation,Days Inn,2024-11,125565.0,1
New York/New Jersey,Traveler Accommodation,Rosewood Hotels and Resorts,2024-11,119223.0,1
New York/New Jersey,Traveler Accommodation,Four Points By Sheraton,2024-11,109034.0,1
New York/New Jersey,Traveler Accommodation,Homewood Suites by Hilton,2024-11,102614.0,1
New York/New Jersey,Traveler Accommodation,TownePlace Suites by Marriott,2024-11,95446.0,1
New York/New Jersey,Traveler Accommodation,Embassy Suites Hotels,2024-11,92488.0,1
New York/New Jersey,Traveler Accommodation,Aloft Hotels,2024-11,90903.0,1
New York/New Jersey,Traveler Accommodation,Sheraton Hotels & Resorts,2024-11,84865.0,1
New York/New Jersey,Traveler Accommodation,Extended Stay America,2024-11,84017.0,1
New York/New Jersey,Traveler Accommodation,La Quinta Inns & Suites,2024-11,83081.0,1
New York/New Jersey,Waste Collection,1-800 Got Junk,2024-11,630.0,1
New York/New Jersey,Waste Treatment and Disposal,Republic Services,2024-11,938.0,1
New York/New Jersey,Amusement Parks and Arcades,Six Flags,2024-12,43162.0,1
New York/New Jersey,Amusement Parks and Arcades,Kids Empire,2024-12,4986.0,1
New York/New Jersey,Amusement Parks and Arcades,Pump It Up,2024-12,2857.0,1
New York/New Jersey,Amusement Parks and Arcades,BounceU,2024-12,1685.0,1
New York/New Jersey,Animal Food Manufacturing,Freshpet,2024-12,3108.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",ShopRite Wine & Spirits,2024-12,185679.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",Spirits Unlimited,2024-12,115198.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",Buy Rite Liquor,2024-12,51100.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",Bottle King,2024-12,32989.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",Empire Wine,2024-12,19252.0,1
New York/New Jersey,"Beer, Wine, and Liquor Stores",Duty Free Americas,2024-12,915.0,1
New York/New Jersey,Beverage Manufacturing,Anheuser-Busch Brewery,2024-12,5590.0,1
New York/New Jersey,Chemical and Allied Products Merchant Wholesalers,Airgas,2024-12,714.0,1
New York/New Jersey,Drinking Places (Alcoholic Beverages),Hurricane Grill & Wings,2024-12,17914.0,1
New York/New Jersey,Drinking Places (Alcoholic Beverages),Barcade,2024-12,10723.0,1
New York/New Jersey,Drinking Places (Alcoholic Beverages),brick house TAVERN + TAP,2024-12,7783.0,1
New York/New Jersey,Freight Transportation Arrangement,ArcBest,2024-12,1362.0,1
New York/New Jersey,Freight Transportation Arrangement,DHL Global Forwarding Office,2024-12,586.0,1
New York/New Jersey,Freight Transportation Arrangement,Old Dominion Freight Line,2024-12,340.0,1
New York/New Jersey,Freight Transportation Arrangement,J. B. Hunt Distribution,2024-12,279.0,1
New York/New Jersey,Gasoline Stations,Sunoco,2024-12,7347276.0,1
New York/New Jersey,Gasoline Stations,Speedway,2024-12,3385847.0,1
New York/New Jersey,Gasoline Stations,BP,2024-12,1871953.0,1
New York/New Jersey,Gasoline Stations,Exxon Mobil,2024-12,1535814.0,1
New York/New Jersey,Gasoline Stations,QuickChek,2024-12,1482620.0,1
New York/New Jersey,Gasoline Stations,Kwik Fill,2024-12,1451721.0,1
New York/New Jersey,Gasoline Stations,Shell Oil,2024-12,1186193.0,1
New York/New Jersey,Gasoline Stations,LUKOIL,2024-12,1135466.0,1
New York/New Jersey,Gasoline Stations,Cumberland Farms,2024-12,1013669.0,1
New York/New Jersey,Gasoline Stations,Gulf Oil,2024-12,923974.0,1
New York/New Jersey,Gasoline Stations,CITGO,2024-12,739449.0,1
New York/New Jersey,Gasoline Stations,Marathon,2024-12,442134.0,1
New York/New Jersey,Gasoline Stations,Valero Energy,2024-12,426593.0,1
New York/New Jersey,Gasoline Stations,7-Eleven Fuel,2024-12,380625.0,1
New York/New Jersey,Gasoline Stations,ConocoPhillips,2024-12,376319.0,1
New York/New Jersey,Gasoline Stations,Pilot Flying J,2024-12,259052.0,1
New York/New Jersey,Gasoline Stations,Mobil,2024-12,232595.0,1
New York/New Jersey,Gasoline Stations,Bolla Market,2024-12,231310.0,1
New York/New Jersey,Gasoline Stations,Costco Gasoline,2024-12,186372.0,1
New York/New Jersey,Gasoline Stations,Love's Travel Stops and Country Stores,2024-12,171557.0,1
New York/New Jersey,Gasoline Stations,Phillips 66,2024-12,85194.0,1
New York/New Jersey,Gasoline Stations,Riggins,2024-12,68896.0,1
New York/New Jersey,Gasoline Stations,Country Fair,2024-12,54862.0,1
New York/New Jersey,Gasoline Stations,Fastrac,2024-12,48208.0,1
New York/New Jersey,Gasoline Stations,Circle K Gas,2024-12,37581.0,1
New York/New Jersey,Grocery Stores,ALDI,2024-12,7032717.0,1
New York/New Jersey,Grocery Stores,ShopRite,2024-12,6466007.0,1
New York/New Jersey,Grocery Stores,Tops Friendly Markets,2024-12,5296033.0,1
New York/New Jersey,Grocery Stores,Stop & Shop,2024-12,2968015.0,1
New York/New Jersey,Grocery Stores,Whole Foods Market,2024-12,2792087.0,1
New York/New Jersey,Grocery Stores,Key Food,2024-12,2724926.0,1
New York/New Jersey,Grocery Stores,Price Chopper Supermarket,2024-12,2482833.0,1
New York/New Jersey,Grocery Stores,7-Eleven,2024-12,2335604.0,1
New York/New Jersey,Grocery Stores,Acme Markets,2024-12,1729079.0,1
New York/New Jersey,Grocery Stores,Trader Joe's,2024-12,1610629.0,1
New York/New Jersey,Grocery Stores,Foodtown,2024-12,1598467.0,1
New York/New Jersey,Grocery Stores,Hannaford Supermarkets,2024-12,1483212.0,1
New York/New Jersey,Grocery Stores,Wegmans Food Markets,2024-12,1474451.0,1
New York/New Jersey,Grocery Stores,Stewart's Shops,2024-12,1463571.0,1
New York/New Jersey,Grocery Stores,Lidl,2024-12,1119950.0,1
New York/New Jersey,Grocery Stores,Wawa,2024-12,965100.0,1
New York/New Jersey,Grocery Stores,Applegreen,2024-12,751041.0,1
New York/New Jersey,Grocery Stores,H Mart,2024-12,734142.0,1
New York/New Jersey,Grocery Stores,C Town Supermarkets,2024-12,725245.0,1
New York/New Jersey,Grocery Stores,King Kullen Grocery Co.,2024-12,568803.0,1
New York/New Jersey,Grocery Stores,Joe's Kwik Mart,2024-12,491684.0,1
New York/New Jersey,Grocery Stores,Kings Food Markets,2024-12,480257.0,1
New York/New Jersey,Grocery Stores,Cliff's Local Market,2024-12,452328.0,1
New York/New Jersey,Grocery Stores,Food Bazaar Supermarket,2024-12,435293.0,1
New York/New Jersey,Grocery Stores,Western Beef,2024-12,407234.0,1
New York/New Jersey,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2024-12,203423.0,1
New York/New Jersey,Grocery and Related Product Merchant Wholesalers,Meet Fresh,2024-12,39552.0,1
New York/New Jersey,Grocery and Related Product Merchant Wholesalers,Jetro Cash & Carry,2024-12,9481.0,1
New York/New Jersey,Grocery and Related Product Merchant Wholesalers,TenRen's Tea,2024-12,7938.0,1
New York/New Jersey,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2024-12,5232.0,1
New York/New Jersey,Interurban and Rural Bus Transportation,Greyhound,2024-12,6834.0,1
New York/New Jersey,Natural Gas Distribution,Mirabito Energy Products,2024-12,15186.0,1
New York/New Jersey,Natural Gas Distribution,Petro Home Services,2024-12,1376.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Planet Fitness,2024-12,985091.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Orangetheory Fitness,2024-12,505946.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Retro Fitness,2024-12,234821.0,1
New York/New Jersey,Other Amusement and Recreation Industries,CrossFit,2024-12,207397.0,34
New York/New Jersey,Other Amusement and Recreation Industries,LA Fitness,2024-12,206148.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Blink Fitness,2024-12,194655.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Club Pilates,2024-12,151441.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Crunch,2024-12,138700.0,1
New York/New Jersey,Other Amusement and Recreation Industries,F45 Training,2024-12,101006.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Powerhouse Gym,2024-12,90733.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Equinox Fitness Clubs,2024-12,89345.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Gold's Gym,2024-12,77847.0,1
New York/New Jersey,Other Amusement and Recreation Industries,24 Hour Fitness,2024-12,66493.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Pure Barre,2024-12,64776.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Fred Astaire Dance Studios,2024-12,51900.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Central Rock Gym,2024-12,50762.0,1
New York/New Jersey,Other Amusement and Recreation Industries,StretchLab,2024-12,44432.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Sky Zone,2024-12,42337.0,1
New York/New Jersey,Other Amusement and Recreation Industries,New York Sports Club,2024-12,41461.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Fitness Factory Health Club,2024-12,39963.0,1
New York/New Jersey,Other Amusement and Recreation Industries,The Little Gym,2024-12,33741.0,1
New York/New Jersey,Other Amusement and Recreation Industries,My Gym Children's Fitness Centers,2024-12,32775.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Anytime Fitness,2024-12,32716.0,1
New York/New Jersey,Other Amusement and Recreation Industries,Get Air,2024-12,30407.0,1
New York/New Jersey,Other Amusement and Recreation Industries,[solidcore],2024-12,29705.0,1
New York/New Jersey,RV (Recreational Vehicle) Parks and Recreational Camps,Sun Outdoors,2024-12,4021.0,1
New York/New Jersey,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2024-12,1821.0,1
New York/New Jersey,RV (Recreational Vehicle) Parks and Recreational Camps,Getaway House,2024-12,809.0,1
New York/New Jersey,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2024-12,786.0,1
New York/New Jersey,RV (Recreational Vehicle) Parks and Recreational Camps,Thousand Trails,2024-12,430.0,1
New York/New Jersey,Restaurants and Other Eating Places,Dunkin',2024-12,30700578.0,1
New York/New Jersey,Restaurants and Other Eating Places,McDonald's,2024-12,10935188.0,1
New York/New Jersey,Restaurants and Other Eating Places,Subway,2024-12,6667844.0,1
New York/New Jersey,Restaurants and Other Eating Places,Starbucks,2024-12,6569147.0,1
New York/New Jersey,Restaurants and Other Eating Places,Burger King,2024-12,6379839.0,1
New York/New Jersey,Restaurants and Other Eating Places,Taco Bell,2024-12,6129972.0,1
New York/New Jersey,Restaurants and Other Eating Places,Chipotle Mexican Grill,2024-12,5137404.0,1
New York/New Jersey,Restaurants and Other Eating Places,Domino's Pizza,2024-12,5078083.0,1
New York/New Jersey,Restaurants and Other Eating Places,Wendy's,2024-12,4769903.0,1
New York/New Jersey,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2024-12,4438704.0,1
New York/New Jersey,Restaurants and Other Eating Places,Jersey Mike's,2024-12,3037155.0,1
New York/New Jersey,Restaurants and Other Eating Places,KFC,2024-12,2504545.0,1
New York/New Jersey,Restaurants and Other Eating Places,Five Guys,2024-12,2070365.0,1
New York/New Jersey,Restaurants and Other Eating Places,Panera Bread,2024-12,1855035.0,1
New York/New Jersey,Restaurants and Other Eating Places,Chick-fil-A,2024-12,1673849.0,1
New York/New Jersey,Restaurants and Other Eating Places,Rita's Italian Ice,2024-12,1592302.0,1
New York/New Jersey,Restaurants and Other Eating Places,Papa John's,2024-12,1450648.0,1
New York/New Jersey,Restaurants and Other Eating Places,Applebee's,2024-12,1446127.0,1
New York/New Jersey,Restaurants and Other Eating Places,Moe's Southwest Grill,2024-12,1375074.0,1
New York/New Jersey,Restaurants and Other Eating Places,Shake Shack,2024-12,1184199.0,1
New York/New Jersey,Restaurants and Other Eating Places,Dairy Queen,2024-12,1024818.0,1
New York/New Jersey,Restaurants and Other Eating Places,Buffalo Wild Wings,2024-12,976584.0,1
New York/New Jersey,Restaurants and Other Eating Places,White Castle,2024-12,910951.0,1
New York/New Jersey,Restaurants and Other Eating Places,IHOP,2024-12,867335.0,1
New York/New Jersey,Restaurants and Other Eating Places,Wingstop,2024-12,815345.0,1
New York/New Jersey,Specialty Food Stores,Byrne Dairy,2024-12,254764.0,1
New York/New Jersey,Specialty Food Stores,Dylan's Candy Bar,2024-12,164286.0,1
New York/New Jersey,Specialty Food Stores,It'sugar,2024-12,119619.0,1
New York/New Jersey,Specialty Food Stores,Neuhaus,2024-12,92389.0,1
New York/New Jersey,Specialty Food Stores,Heritage's Dairy Stores,2024-12,77514.0,1
New York/New Jersey,Specialty Food Stores,Duck Donuts,2024-12,55861.0,1
New York/New Jersey,Specialty Food Stores,Philly Pretzel Factory,2024-12,51680.0,1
New York/New Jersey,Specialty Food Stores,Asian Food Markets,2024-12,49156.0,1
New York/New Jersey,Specialty Food Stores,Gertrude Hawk Chocolates,2024-12,43339.0,1
New York/New Jersey,Specialty Food Stores,Nespresso,2024-12,38253.0,1
New York/New Jersey,Specialty Food Stores,Laderach,2024-12,36291.0,1
New York/New Jersey,Specialty Food Stores,Rocky Mountain Chocolate,2024-12,28937.0,1
New York/New Jersey,Specialty Food Stores,Fresh&co.,2024-12,19646.0,1
New York/New Jersey,Specialty Food Stores,Mrs. Fields,2024-12,14897.0,1
New York/New Jersey,Specialty Food Stores,Pretzelmaker,2024-12,12876.0,1
New York/New Jersey,Specialty Food Stores,Leonidas,2024-12,9991.0,1
New York/New Jersey,Specialty Food Stores,Omaha Steaks,2024-12,8748.0,1
New York/New Jersey,Specialty Food Stores,Pastosa Ravioli,2024-12,8200.0,1
New York/New Jersey,Specialty Food Stores,Sugarfina,2024-12,6325.0,1
New York/New Jersey,Specialty Food Stores,Lolli and Pops,2024-12,5910.0,1
New York/New Jersey,Specialty Food Stores,Beef Jerky Outlet,2024-12,3924.0,1
New York/New Jersey,Specialty Food Stores,Pelican's SnoBalls,2024-12,1935.0,1
New York/New Jersey,Spectator Sports,JW Tumbles,2024-12,2068.0,1
New York/New Jersey,Traveler Accommodation,Courtyard by Marriott,2024-12,708864.0,13
New York/New Jersey,Traveler Accommodation,Hampton,2024-12,639291.0,1
New York/New Jersey,Traveler Accommodation,DoubleTree by Hilton,2024-12,509152.0,10
New York/New Jersey,Traveler Accommodation,Hilton Garden Inn,2024-12,459768.0,1
New York/New Jersey,Traveler Accommodation,Hilton International,2024-12,411037.0,1
New York/New Jersey,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2024-12,398961.0,1
New York/New Jersey,Traveler Accommodation,Residence Inn by Marriott,2024-12,373545.0,1
New York/New Jersey,Traveler Accommodation,Holiday Inn,2024-12,281655.0,1
New York/New Jersey,Traveler Accommodation,Marriott Hotels,2024-12,274150.0,1
New York/New Jersey,Traveler Accommodation,SpringHill Suites by Marriott,2024-12,235665.0,1
New York/New Jersey,Traveler Accommodation,Red Roof Inn,2024-12,201503.0,1
New York/New Jersey,Traveler Accommodation,Crowne Plaza Hotels and Resorts,2024-12,174979.0,1
New York/New Jersey,Traveler Accommodation,Hard Rock Hotel,2024-12,158387.0,1
New York/New Jersey,Traveler Accommodation,Westin Hotels & Resorts,2024-12,146760.0,1
New York/New Jersey,Traveler Accommodation,Best Western,2024-12,146399.0,12
New York/New Jersey,Traveler Accommodation,Days Inn,2024-12,135290.0,1
New York/New Jersey,Traveler Accommodation,Rosewood Hotels and Resorts,2024-12,130087.0,1
New York/New Jersey,Traveler Accommodation,Four Points By Sheraton,2024-12,116672.0,1
New York/New Jersey,Traveler Accommodation,Homewood Suites by Hilton,2024-12,116425.0,1
New York/New Jersey,Traveler Accommodation,Embassy Suites Hotels,2024-12,110902.0,1
New York/New Jersey,Traveler Accommodation,Wyndham,2024-12,108470.0,1
New York/New Jersey,Traveler Accommodation,La Quinta Inns & Suites,2024-12,101591.0,1
New York/New Jersey,Traveler Accommodation,TownePlace Suites by Marriott,2024-12,99910.0,1
New York/New Jersey,Traveler Accommodation,Sheraton Hotels & Resorts,2024-12,99642.0,1
New York/New Jersey,Traveler Accommodation,Extended Stay America,2024-12,98823.0,1
New York/New Jersey,Waste Collection,1-800 Got Junk,2024-12,757.0,1
New York/New Jersey,Waste Treatment and Disposal,Republic Services,2024-12,1119.0,1
Philadelphia,Amusement Parks and Arcades,Sesame Place,2020-01,56666.0,1
Philadelphia,Amusement Parks and Arcades,Crayolia Experience,2020-01,26155.0,1
Philadelphia,Amusement Parks and Arcades,BounceU,2020-01,2673.0,1
Philadelphia,"Beer, Wine, and Liquor Stores",Fine Wine and Good Spirits,2020-01,284351.0,1
Philadelphia,Beverage Manufacturing,Iron Hill Brewery and Restaurant,2020-01,107191.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Praxair,2020-01,1598.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Airgas,2020-01,1053.0,1
Philadelphia,Chemical and Allied Products Merchant Wholesalers,Linde Gas & Equipment,2020-01,447.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Smokey Bones,2020-01,12939.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Barcade,2020-01,4202.0,1
Philadelphia,Drinking Places (Alcoholic Beverages),Vino Volo,2020-01,1852.0,1
Philadelphia,Freight Transportation Arrangement,Old Dominion Freight Line,2020-01,438.0,1
Philadelphia,Gasoline Stations,Sunoco,2020-01,7351165.0,1
Philadelphia,Gasoline Stations,Sheetz,2020-01,2564170.0,1
Philadelphia,Gasoline Stations,Speedway,2020-01,1891968.0,1
Philadelphia,Gasoline Stations,Kwik Fill,2020-01,1203236.0,1
Philadelphia,Gasoline Stations,Rutter's Farm Stores,2020-01,1135359.0,1
Philadelphia,Gasoline Stations,Exxon Mobil,2020-01,995676.0,1
Philadelphia,Gasoline Stations,7-Eleven Fuel,2020-01,835081.0,1
Philadelphia,Gasoline Stations,LUKOIL,2020-01,706101.0,1
Philadelphia,Gasoline Stations,Marathon,2020-01,587721.0,1
Philadelphia,Gasoline Stations,Country Fair,2020-01,436803.0,1
Philadelphia,Gasoline Stations,CITGO,2020-01,301071.0,1
Philadelphia,Gasoline Stations,BFS Foods,2020-01,280546.0,1
Philadelphia,Gasoline Stations,BP,2020-01,267276.0,1
Philadelphia,Gasoline Stations,Pilot Flying J,2020-01,195097.0,1
Philadelphia,Gasoline Stations,Gulf Oil,2020-01,158412.0,1
Philadelphia,Gasoline Stations,Shell Oil,2020-01,121380.0,1
Philadelphia,Gasoline Stations,ConocoPhillips,2020-01,109430.0,1
Philadelphia,Gasoline Stations,Costco Gasoline,2020-01,60980.0,1
Philadelphia,Gasoline Stations,Uni Mart,2020-01,59082.0,1
Philadelphia,Gasoline Stations,Valero Energy,2020-01,54539.0,1
Philadelphia,Gasoline Stations,Coen,2020-01,39402.0,1
Philadelphia,Gasoline Stations,Sam's Club Fuel Center,2020-01,36292.0,1
Philadelphia,Gasoline Stations,Par Mar Stores,2020-01,34693.0,1
Philadelphia,Gasoline Stations,Speedy Cafe,2020-01,18475.0,1
Philadelphia,Gasoline Stations,Nittany MinitMart,2020-01,14941.0,1
Philadelphia,Grocery Stores,GIANT Food Stores,2020-01,4263811.0,1
Philadelphia,Grocery Stores,ALDI,2020-01,3498090.0,1
Philadelphia,Grocery Stores,Redner's Markets,2020-01,3040038.0,1
Philadelphia,Grocery Stores,Weis Markets,2020-01,2964576.0,1
Philadelphia,Grocery Stores,ShopRite,2020-01,1965557.0,1
Philadelphia,Grocery Stores,Giant Eagle,2020-01,1563317.0,1
Philadelphia,Grocery Stores,Acme Markets,2020-01,1492919.0,1
Philadelphia,Grocery Stores,Wawa,2020-01,1098874.0,1
Philadelphia,Grocery Stores,Turkey Hill,2020-01,1022590.0,1
Philadelphia,Grocery Stores,Wegmans Food Markets,2020-01,647714.0,1
Philadelphia,Grocery Stores,Save-A-Lot,2020-01,603534.0,1
Philadelphia,Grocery Stores,Gerrity's Supermarket,2020-01,586365.0,1
Philadelphia,Grocery Stores,GetGo,2020-01,554729.0,1
Philadelphia,Grocery Stores,SHOP 'n SAVE Supermarkets,2020-01,489950.0,1
Philadelphia,Grocery Stores,7-Eleven,2020-01,442016.0,1
Philadelphia,Grocery Stores,Boyer's Food Markets,2020-01,348213.0,1
Philadelphia,Grocery Stores,Tops Friendly Markets,2020-01,303930.0,1
Philadelphia,Grocery Stores,Price Chopper Supermarket,2020-01,298188.0,1
Philadelphia,Grocery Stores,Applegreen,2020-01,284562.0,1
Philadelphia,Grocery Stores,IGA,2020-01,280226.0,1
Philadelphia,Grocery Stores,PriceRite,2020-01,272469.0,1
Philadelphia,Grocery Stores,Trader Joe's,2020-01,220591.0,1
Philadelphia,Grocery Stores,Whole Foods Market,2020-01,211797.0,1
Philadelphia,Grocery Stores,Kuhn's Quality Food,2020-01,199035.0,1
Philadelphia,Grocery Stores,Sharp Shopper,2020-01,196033.0,1
Philadelphia,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2020-01,37493.0,1
Philadelphia,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2020-01,2484.0,1
Philadelphia,Interurban and Rural Bus Transportation,Greyhound,2020-01,2667.0,1
Philadelphia,Natural Gas Distribution,Mirabito Energy Products,2020-01,384.0,1
Philadelphia,Other Amusement and Recreation Industries,Planet Fitness,2020-01,589689.0,1
Philadelphia,Other Amusement and Recreation Industries,CrossFit,2020-01,198464.0,24
Philadelphia,Other Amusement and Recreation Industries,LA Fitness,2020-01,152869.0,1
Philadelphia,Other Amusement and Recreation Industries,Anytime Fitness,2020-01,90455.0,1
Philadelphia,Other Amusement and Recreation Industries,Orangetheory Fitness,2020-01,54534.0,1
Philadelphia,Other Amusement and Recreation Industries,Gold's Gym,2020-01,53647.0,1
Philadelphia,Other Amusement and Recreation Industries,Sky Zone,2020-01,53368.0,1
Philadelphia,Other Amusement and Recreation Industries,Snap Fitness,2020-01,48270.0,1
Philadelphia,Other Amusement and Recreation Industries,[solidcore],2020-01,41243.0,1
Philadelphia,Other Amusement and Recreation Industries,barre3,2020-01,35674.0,1
Philadelphia,Other Amusement and Recreation Industries,The Edge Fitness Clubs,2020-01,31127.0,1
Philadelphia,Other Amusement and Recreation Industries,Pure Barre,2020-01,30845.0,1
Philadelphia,Other Amusement and Recreation Industries,Lifetime Fitness,2020-01,27933.0,1
Philadelphia,Other Amusement and Recreation Industries,F45 Training,2020-01,27519.0,1
Philadelphia,Other Amusement and Recreation Industries,Burn Boot Camp,2020-01,23073.0,1
Philadelphia,Other Amusement and Recreation Industries,Crunch,2020-01,21966.0,1
Philadelphia,Other Amusement and Recreation Industries,Action Karate,2020-01,18834.0,1
Philadelphia,Other Amusement and Recreation Industries,Club Pilates,2020-01,17498.0,1
Philadelphia,Other Amusement and Recreation Industries,Workout Anytime,2020-01,15728.0,1
Philadelphia,Other Amusement and Recreation Industries,CycleBar,2020-01,12974.0,1
Philadelphia,Other Amusement and Recreation Industries,Curves,2020-01,12515.0,1
Philadelphia,Other Amusement and Recreation Industries,DEFY Trampoline Park,2020-01,10457.0,1
Philadelphia,Other Amusement and Recreation Industries,Altitude Trampoline Parks,2020-01,10354.0,1
Philadelphia,Other Amusement and Recreation Industries,TITLE Boxing Club,2020-01,10272.0,1
Philadelphia,Other Amusement and Recreation Industries,YWCA,2020-01,10225.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2020-01,1293.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,Thousand Trails,2020-01,1275.0,1
Philadelphia,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2020-01,418.0,1
Philadelphia,Restaurants and Other Eating Places,Dunkin',2020-01,7474251.0,1
Philadelphia,Restaurants and Other Eating Places,McDonald's,2020-01,5550539.0,1
Philadelphia,Restaurants and Other Eating Places,Burger King,2020-01,3909704.0,1
Philadelphia,Restaurants and Other Eating Places,Wendy's,2020-01,3902197.0,1
Philadelphia,Restaurants and Other Eating Places,Subway,2020-01,3722862.0,1
Philadelphia,Restaurants and Other Eating Places,Domino's Pizza,2020-01,2932819.0,1
Philadelphia,Restaurants and Other Eating Places,Taco Bell,2020-01,2462927.0,1
Philadelphia,Restaurants and Other Eating Places,Rita's Italian Ice,2020-01,2450233.0,1
Philadelphia,Restaurants and Other Eating Places,KFC,2020-01,2154861.0,1
Philadelphia,Restaurants and Other Eating Places,Starbucks,2020-01,2080597.0,1
Philadelphia,Restaurants and Other Eating Places,Dairy Queen,2020-01,1963033.0,1
Philadelphia,Restaurants and Other Eating Places,Arby's,2020-01,1750164.0,1
