MARKET,spend_domain,year_month,spend_amount,trans_count,brand_count
Los Angeles / SF Bay Area,Food,2022-11,28893379.261300005,1385299.6066,14
Los Angeles / SF Bay Area,Lodging,2022-11,9358861.9375,40387.5509,8
Los Angeles / SF Bay Area,Energy,2022-12,368310261.2630999,6348109.227600002,48
Los Angeles / SF Bay Area,Food,2022-12,29930142.6509,1407754.4954000004,14
Los Angeles / SF Bay Area,Lodging,2022-12,9264464.145399999,40067.5141,8
Los Angeles / SF Bay Area,Energy,2023-01,286629867.422,5463576.672,49
Los Angeles / SF Bay Area,Food,2023-01,30480235.033699993,1389479.8665999998,14
Los Angeles / SF Bay Area,Lodging,2023-01,8080764.651000001,35439.216400000005,8
Los Angeles / SF Bay Area,Energy,2023-02,278567224.41130006,5159186.220500002,49
Los Angeles / SF Bay Area,Food,2023-02,27631704.528000005,1318826.9819,14
Los Angeles / SF Bay Area,Lodging,2023-02,7930008.289,35472.1799,8
Los Angeles / SF Bay Area,Energy,2023-03,312184759.86109984,5614628.6569,50
Los Angeles / SF Bay Area,Food,2023-03,31999375.234400004,1526242.7686,15
Los Angeles / SF Bay Area,Lodging,2023-03,10019374.404199999,41298.4575,8
Los Angeles / SF Bay Area,Energy,2023-04,317893665.9092,5650826.567999998,49
Los Angeles / SF Bay Area,Food,2023-04,30853221.7611,1464450.2601,15
Los Angeles / SF Bay Area,Lodging,2023-04,10521718.0779,45320.972499999996,8
Los Angeles / SF Bay Area,Energy,2023-05,325094125.9827,6030548.494100003,50
Los Angeles / SF Bay Area,Food,2023-05,31321144.583899997,1511616.6596000001,15
Los Angeles / SF Bay Area,Lodging,2023-05,11272167.445500001,45499.378899999996,8
Los Angeles / SF Bay Area,Energy,2023-06,318778702.56330013,5894382.586600002,48
Los Angeles / SF Bay Area,Food,2023-06,30596783.365499996,1473242.6295999996,14
Los Angeles / SF Bay Area,Lodging,2023-06,11854824.7814,47714.996100000004,8
Los Angeles / SF Bay Area,Energy,2023-07,342414383.708,6294659.799499998,48
Los Angeles / SF Bay Area,Food,2023-07,30832164.7471,1453711.8361,14
Los Angeles / SF Bay Area,Lodging,2023-07,12529427.110099997,50821.3911,8
Los Angeles / SF Bay Area,Energy,2023-08,324417710.232,6201058.715399997,49
Los Angeles / SF Bay Area,Food,2023-08,30996296.575499997,1495152.3761999998,14
Los Angeles / SF Bay Area,Lodging,2023-08,11217460.8841,45887.089900000006,8
Los Angeles / SF Bay Area,Energy,2023-09,304684021.50380003,5847005.0041000005,49
Los Angeles / SF Bay Area,Food,2023-09,30107984.190999992,1445940.4396000002,14
Los Angeles / SF Bay Area,Lodging,2023-09,9894798.920300001,43193.6839,8
Los Angeles / SF Bay Area,Energy,2023-10,319372499.2868999,6126284.8973,49
Los Angeles / SF Bay Area,Food,2023-10,31573569.588999987,1517558.7208000002,14
Los Angeles / SF Bay Area,Lodging,2023-10,10066022.418200001,43720.794,8
Los Angeles / SF Bay Area,Energy,2023-11,356146083.04479986,6200834.054799999,48
Los Angeles / SF Bay Area,Food,2023-11,29403168.0962,1378418.4904,14
Los Angeles / SF Bay Area,Lodging,2023-11,8705885.398,38842.547600000005,8
Los Angeles / SF Bay Area,Energy,2023-12,381294446.3523998,6649831.6444,48
Los Angeles / SF Bay Area,Food,2023-12,31610243.546199996,1417676.2709,14
Los Angeles / SF Bay Area,Lodging,2023-12,7450957.830800001,34897.129799999995,8
Los Angeles / SF Bay Area,Energy,2024-01,296701429.1826,5648181.1688,47
Los Angeles / SF Bay Area,Food,2024-01,29886935.680600002,1428159.1628999999,14
Los Angeles / SF Bay Area,Lodging,2024-01,7130751.532400002,33030.778600000005,8
Los Angeles / SF Bay Area,Energy,2024-02,290248062.21479994,5393965.512500001,49
Los Angeles / SF Bay Area,Food,2024-02,29169643.688399997,1392718.4272999999,14
Los Angeles / SF Bay Area,Lodging,2024-02,7089111.185199999,33488.6251,8
Los Angeles / SF Bay Area,Energy,2024-03,319900244.06290007,5942545.243499999,48
Los Angeles / SF Bay Area,Food,2024-03,33110255.883899994,1547788.1829,14
Los Angeles / SF Bay Area,Lodging,2024-03,8838327.8699,38539.8141,8
Los Angeles / SF Bay Area,Energy,2024-04,303814767.4116001,5699440.698300002,48
Los Angeles / SF Bay Area,Food,2024-04,32655269.392199997,1516760.7303,14
Los Angeles / SF Bay Area,Lodging,2024-04,9296416.479299998,40601.4436,8
Los Angeles / SF Bay Area,Energy,2024-05,329551616.69630015,6255629.6447,46
Los Angeles / SF Bay Area,Food,2024-05,33132498.20260001,1454492.4167,14
Los Angeles / SF Bay Area,Lodging,2024-05,9784048.985100001,43902.9511,8
Los Angeles / SF Bay Area,Energy,2024-06,332598432.29580003,6142952.1562,48
Los Angeles / SF Bay Area,Food,2024-06,31183887.457800005,1373405.1515000002,15
Los Angeles / SF Bay Area,Lodging,2024-06,10220399.5641,45290.3447,8
Los Angeles / SF Bay Area,Energy,2024-07,326711078.7224001,6418509.128699999,48
Los Angeles / SF Bay Area,Food,2024-07,30689128.857899994,1366865.3468000002,15
Los Angeles / SF Bay Area,Lodging,2024-07,11186743.1493,46749.184799999995,8
Los Angeles / SF Bay Area,Energy,2024-08,334760948.92240006,6200217.397600001,48
Los Angeles / SF Bay Area,Food,2024-08,31816411.320100013,1444077.0517999995,16
Los Angeles / SF Bay Area,Lodging,2024-08,9774402.858199999,42169.730599999995,8
Los Angeles / SF Bay Area,Energy,2024-09,305332003.8923999,5732261.6546,46
Los Angeles / SF Bay Area,Food,2024-09,30083511.141999997,1356685.3022,15
Los Angeles / SF Bay Area,Lodging,2024-09,9445764.440900002,40889.30069999999,8
Los Angeles / SF Bay Area,Energy,2024-10,323020374.85270005,5918251.682000001,46
Los Angeles / SF Bay Area,Food,2024-10,32128042.387500007,1470844.5478000003,15
Los Angeles / SF Bay Area,Lodging,2024-10,9483738.091200002,40818.3695,8
Los Angeles / SF Bay Area,Energy,2024-11,342200363.40080005,6052060.366500001,48
Los Angeles / SF Bay Area,Food,2024-11,29225710.801699996,1320928.9207,15
Los Angeles / SF Bay Area,Lodging,2024-11,7741465.662900001,37471.6522,8
Los Angeles / SF Bay Area,Energy,2024-12,378515937.1016999,6750898.0546999965,46
Los Angeles / SF Bay Area,Food,2024-12,30846941.2963,1299027.6902,15
Los Angeles / SF Bay Area,Lodging,2024-12,7637839.198400001,35626.58299999999,8
Miami,Energy,2020-01,54907249.970400006,2221624.8939,66
Miami,Food,2020-01,5802763.0260999985,349208.2604000001,17
Miami,Lodging,2020-01,3856733.9619,18338.991499999996,6
Miami,Energy,2020-02,51225082.617199995,2158882.1976999994,66
Miami,Food,2020-02,5753510.735200001,354862.693,17
Miami,Lodging,2020-02,3534078.5623999997,16415.363400000002,6
Miami,Energy,2020-03,46949749.9123,2073532.7691,66
Miami,Food,2020-03,5168522.619600001,284182.1822,17
Miami,Lodging,2020-03,2717441.4139000005,13574.847000000002,6
Miami,Energy,2020-04,29954996.998699997,1468674.9742999992,65
Miami,Food,2020-04,4287378.7278,224035.61949999997,15
Miami,Lodging,2020-04,719989.8013,4131.255700000001,5
Miami,Energy,2020-05,39536076.28609998,1883325.1328000003,67
Miami,Food,2020-05,5556391.9394000005,282550.5797,16
Miami,Lodging,2020-05,1682410.0109,10126.622599999999,6
Miami,Energy,2020-06,44630914.90400002,2043129.7986999988,68
Miami,Food,2020-06,5583330.1897,306923.729,15
Miami,Lodging,2020-06,2811801.4953,16494.8561,6
Miami,Energy,2020-07,48840928.7465,2169554.3599,69
Miami,Food,2020-07,6051749.377200001,316909.80299999996,17
Miami,Lodging,2020-07,3655001.4179999996,19504.4835,6
Miami,Energy,2020-08,49028830.19499997,2182588.0051000006,69
Miami,Food,2020-08,6038215.350400001,328992.90929999994,18
Miami,Lodging,2020-08,3805615.1020000004,21556.94,6
Miami,Energy,2020-09,48099722.065799996,2130116.0719,68
Miami,Food,2020-09,5910241.965600002,326334.20119999995,18
Miami,Lodging,2020-09,3882263.5587999998,22330.8106,6
Miami,Energy,2020-10,51689318.259300016,2244600.928099999,68
Miami,Food,2020-10,6805474.779699999,360081.1603,20
Miami,Lodging,2020-10,3931674.7331,23595.6782,6
Miami,Energy,2020-11,46611092.7859,2100415.7679000003,67
Miami,Food,2020-11,5968832.605100002,316372.8066,20
Miami,Lodging,2020-11,3371716.7701000003,19672.9119,6
Miami,Energy,2020-12,51017549.42959998,2156769.1599000003,68
Miami,Food,2020-12,6031407.7169,328427.36769999994,20
Miami,Lodging,2020-12,3646740.3911,20379.9422,6
Miami,Energy,2021-01,51438200.698,2129889.4662000006,67
Miami,Food,2021-01,6584670.681699999,344054.75419999997,18
Miami,Lodging,2021-01,3344243.9364000005,18427.3355,6
Miami,Energy,2021-02,51228761.08470002,1996710.9109999998,67
Miami,Food,2021-02,5996089.2928,318313.3013,19
Miami,Lodging,2021-02,3266941.2688999996,17799.8347,6
Miami,Energy,2021-03,67789195.66320005,2405340.1182999983,67
Miami,Food,2021-03,7144887.6038,379007.69670000003,19
Miami,Lodging,2021-03,4567913.7407,22909.5913,6
Miami,Energy,2021-04,65461148.51459998,2319411.0944999997,67
Miami,Food,2021-04,7149423.212499999,369299.39450000005,19
Miami,Lodging,2021-04,4802982.6251,23275.7736,6
Miami,Energy,2021-05,71296678.79350005,2531616.513099999,69
Miami,Food,2021-05,7104456.268800002,371104.9158999999,20
Miami,Lodging,2021-05,6080699.446800001,29751.764199999998,6
Miami,Energy,2021-06,68523588.7748,2430353.899499999,68
Miami,Food,2021-06,6833820.595799999,359631.48709999997,19
Miami,Lodging,2021-06,6836929.970999999,30340.750200000002,6
Miami,Energy,2021-07,73156375.52580003,2491238.3838,70
Miami,Food,2021-07,7442878.226999998,372741.84699999995,19
Miami,Lodging,2021-07,7894329.5454,32727.5624,6
Miami,Energy,2021-08,70070227.4465,2425378.3390000015,70
Miami,Food,2021-08,7373367.4582,377581.6722000001,19
Miami,Lodging,2021-08,6454507.3220999995,29182.777599999998,6
Miami,Energy,2021-09,69130775.6386,2371534.4621,70
Miami,Food,2021-09,7227652.759999998,382400.39690000005,20
Miami,Lodging,2021-09,5943926.857100001,27182.7206,6
Miami,Energy,2021-10,77114020.67250003,2491762.4584,70
Miami,Food,2021-10,7972021.452999999,404241.5552,19
Miami,Lodging,2021-10,6761660.381099999,31769.976700000007,6
Miami,Energy,2021-11,73571961.12150005,2340695.1103999997,68
Miami,Food,2021-11,7645773.085600002,375420.7653,19
Miami,Lodging,2021-11,5698564.976199999,26062.2005,6
Miami,Energy,2021-12,74428256.13260001,2394784.6792999986,68
Miami,Food,2021-12,7803171.5045,370603.71580000006,19
Miami,Lodging,2021-12,5874438.8755,25736.385200000004,6
Miami,Energy,2022-01,66770922.5468,2144739.8599999994,68
Miami,Food,2022-01,7642200.117899998,379474.3261,19
Miami,Lodging,2022-01,4622837.4982,19442.8115,6
Miami,Energy,2022-02,70629534.8818,2160561.5176000004,69
Miami,Food,2022-02,7044645.127800001,353491.14030000014,20
Miami,Lodging,2022-02,4182289.9193,17966.820200000002,6
Miami,Energy,2022-03,89730819.66250002,2480062.504700002,68
Miami,Food,2022-03,8143686.0503,399639.5843000001,20
Miami,Lodging,2022-03,5729725.763899999,22434.0707,6
Miami,Energy,2022-04,89101865.05330001,2432226.121299999,70
Miami,Food,2022-04,7694182.299399999,384450.58110000007,20
Miami,Lodging,2022-04,5522446.377200001,23098.756100000002,6
Miami,Energy,2022-05,98596699.77500008,2552035.0607000003,69
Miami,Food,2022-05,7915215.423700001,379667.39749999996,19
Miami,Lodging,2022-05,6976724.718,29159.32,6
Miami,Energy,2022-06,99010648.70900004,2462556.028500001,69
Miami,Food,2022-06,7445922.975599999,371503.0188000001,19
Miami,Lodging,2022-06,7042335.649,27605.054999999997,6
Miami,Energy,2022-07,93733542.3628,2493256.236900001,70
Miami,Food,2022-07,7548697.2575,371474.20100000006,19
Miami,Lodging,2022-07,7758020.450700001,31785.400499999996,6
Miami,Energy,2022-08,84001061.3507,2441949.859700001,69
Miami,Food,2022-08,7702801.106000001,373019.31609999994,20
Miami,Lodging,2022-08,6545623.999,28621.531600000002,6
Miami,Energy,2022-09,79473335.1899,2431500.471200002,69
Miami,Food,2022-09,7410734.689800002,352608.7772000001,20
Miami,Lodging,2022-09,6725243.567300001,29551.546199999997,6
Miami,Energy,2022-10,76565848.04499999,2382015.3148000007,69
Miami,Food,2022-10,7938989.5232,376081.70510000014,20
Miami,Lodging,2022-10,6512548.3717,28640.163399999998,6
Miami,Energy,2022-11,75105716.58770001,2286449.8050000006,69
Miami,Food,2022-11,7807451.579,346284.6995,20
Miami,Lodging,2022-11,5380425.688,23868.043099999995,6
Miami,Energy,2022-12,72210296.39329998,2307517.8851,71
Miami,Food,2022-12,7908894.647899998,357885.9643000001,20
Miami,Lodging,2022-12,5956393.276000001,25305.227400000003,6
Miami,Energy,2023-01,72651544.0013,2211661.5872000004,68
Miami,Food,2023-01,8192774.013800001,385676.8174000002,20
Miami,Lodging,2023-01,4810168.412199999,19704.005999999998,6
Miami,Energy,2023-02,67983473.88080001,2082058.7041000002,69
Miami,Food,2023-02,7308751.0405,345991.2739,20
Miami,Lodging,2023-02,4448796.6957,17400.7696,6
Miami,Energy,2023-03,76259912.95449996,2275210.4627,67
Miami,Food,2023-03,8411050.454,401653.28059999994,21
Miami,Lodging,2023-03,5433429.2817,22192.2808,6
Miami,Energy,2023-04,76851867.9294,2199261.764100001,69
Miami,Food,2023-04,8028021.296599999,377357.85940000013,20
Miami,Lodging,2023-04,5567797.6991,23627.394399999997,6
Miami,Energy,2023-05,78714197.04300001,2316448.412500001,67
Miami,Food,2023-05,8484600.6464,395410.3449,20
Miami,Lodging,2023-05,6567155.8325,28112.838499999998,6
Miami,Energy,2023-06,76346286.04499994,2363173.6844,69
Miami,Food,2023-06,7976940.825199999,388508.91860000003,20
Miami,Lodging,2023-06,7265799.314199999,31196.2886,6
Miami,Energy,2023-07,79175201.73850001,2455015.2155999998,69
Miami,Food,2023-07,8154273.007100001,377665.2306,20
Miami,Lodging,2023-07,7237567.640999999,31875.5726,6
Miami,Energy,2023-08,89679716.60360003,2581641.708300001,69
Miami,Food,2023-08,8196871.8641,400975.9997000001,20
Miami,Lodging,2023-08,6417473.9418,28759.025800000003,6
Miami,Energy,2023-09,79315490.48869997,2342185.5982000013,68
Miami,Food,2023-09,8164517.195000002,403095.3152,20
Miami,Lodging,2023-09,6012380.2147,27031.979600000006,6
Miami,Energy,2023-10,77530403.11780001,2423712.2313,70
Miami,Food,2023-10,8718713.8452,415183.60559999995,20
Miami,Lodging,2023-10,6391292.383800001,28036.0909,6
Miami,Energy,2023-11,69242362.31580001,2206771.0241,68
Miami,Food,2023-11,8395794.4399,386577.77690000006,20
Miami,Lodging,2023-11,5208521.7215,23946.4202,6
Miami,Energy,2023-12,67218166.69980001,2184033.9770000004,69
Miami,Food,2023-12,8656583.7814,382029.82830000005,20
Miami,Lodging,2023-12,5465619.608000001,23551.5779,6
Miami,Energy,2024-01,64211261.30720003,2071487.3566000005,69
Miami,Food,2024-01,8973154.491099998,412876.1708000001,20
Miami,Lodging,2024-01,4307641.7257,18755.8127,6
Miami,Energy,2024-02,66234184.852100015,2070811.149500001,68
Miami,Food,2024-02,8281843.524500002,404670.8571,20
Miami,Lodging,2024-02,4277672.0659,17085.9125,6
Miami,Energy,2024-03,75975184.03559999,2329523.4918,68
Miami,Food,2024-03,9304556.117499998,435891.32009999995,20
Miami,Lodging,2024-03,5171224.697199999,21482.6555,6
Miami,Energy,2024-04,75691667.17499997,2278697.856699999,69
Miami,Food,2024-04,9486045.5833,461121.9277,20
Miami,Lodging,2024-04,5093909.4608000005,23215.892999999996,6
Miami,Energy,2024-05,78483941.334,2442453.2021,69
Miami,Food,2024-05,9581225.7553,451511.92209999997,20
Miami,Lodging,2024-05,6151387.3485,27553.6694,6
Miami,Energy,2024-06,72096949.0149,2258279.0297000003,69
Miami,Food,2024-06,8893381.441499999,414750.11110000004,19
Miami,Lodging,2024-06,6835768.234100001,29745.0613,6
Miami,Energy,2024-07,75294728.73600003,2334933.7341000014,69
Miami,Food,2024-07,9011115.755299997,419769.9456,20
Miami,Lodging,2024-07,6648234.099300001,28886.862699999998,6
Miami,Energy,2024-08,73638311.2014,2331212.922300001,68
Miami,Food,2024-08,9067638.428700002,431464.11889999994,20
Miami,Lodging,2024-08,5579067.361400001,26095.4732,6
Miami,Energy,2024-09,66766952.477,2179046.9523,69
Miami,Food,2024-09,8777487.5973,420564.6448,20
Miami,Lodging,2024-09,5542899.654,25883.1734,6
Miami,Energy,2024-10,68766064.48580003,2324120.8009,69
Miami,Food,2024-10,9205890.1717,440060.3260000001,20
Miami,Lodging,2024-10,6676105.014099999,27150.953500000003,6
Miami,Energy,2024-11,65325781.25570001,2127802.3285,69
Miami,Food,2024-11,9308412.8817,430985.2341,19
Miami,Lodging,2024-11,4901658.0504,22344.186700000002,6
Miami,Energy,2024-12,64750242.951000005,2168862.8125,70
Miami,Food,2024-12,9127063.293899998,405163.1971000001,20
Miami,Lodging,2024-12,5769035.9842,23372.771300000004,6
New York/New Jersey,Energy,2020-01,82930572.02740002,1773519.9772999994,90
New York/New Jersey,Food,2020-01,38211625.394499995,2238584.2152999993,36
New York/New Jersey,Lodging,2020-01,2467231.6552,13070.360499999997,11
New York/New Jersey,Energy,2020-02,80853096.62289996,1742536.9845000003,88
New York/New Jersey,Food,2020-02,39229749.7965,2293802.4511,37
New York/New Jersey,Lodging,2020-02,2773076.1406,14668.5508,10
New York/New Jersey,Energy,2020-03,97011439.00580004,1786833.1428999994,88
New York/New Jersey,Food,2020-03,38976072.61419999,1939301.0602999998,37
New York/New Jersey,Lodging,2020-03,1906573.6524,9367.1149,10
New York/New Jersey,Energy,2020-04,81897685.41830005,1393466.9757000005,88
New York/New Jersey,Food,2020-04,30147952.3621,1298218.6460999995,33
New York/New Jersey,Lodging,2020-04,299660.0677,1634.8947000000003,7
New York/New Jersey,Energy,2020-05,98961777.57990004,1753905.6295999992,91
New York/New Jersey,Food,2020-05,37035321.777299985,1688253.8355000005,34
New York/New Jersey,Lodging,2020-05,586446.3098,3435.7511000000004,8
New York/New Jersey,Energy,2020-06,99267353.71139991,1806826.3816,91
New York/New Jersey,Food,2020-06,39907671.2537,1925805.0828,35
New York/New Jersey,Lodging,2020-06,904391.9160000002,4658.518499999999,10
New York/New Jersey,Energy,2020-07,99030567.49279994,1943707.9852000005,95
New York/New Jersey,Food,2020-07,43426471.10790001,2156513.4159000004,34
New York/New Jersey,Lodging,2020-07,1562514.4915,6814.786,10
New York/New Jersey,Energy,2020-08,98231063.61659996,1964339.3907000003,94
New York/New Jersey,Food,2020-08,44689377.152799994,2312823.4296000004,33
New York/New Jersey,Lodging,2020-08,1948821.8801999998,9418.528100000001,10
New York/New Jersey,Energy,2020-09,92148020.48719998,1813724.4880000001,92
New York/New Jersey,Food,2020-09,43138166.6561,2328016.0227,34
New York/New Jersey,Lodging,2020-09,1286215.8874999997,7046.578799999999,9
New York/New Jersey,Energy,2020-10,99013094.454,1924974.7233999996,94
New York/New Jersey,Food,2020-10,45574362.05560002,2425148.1273999996,34
New York/New Jersey,Lodging,2020-10,1589244.2538000003,8725.238800000001,10
New York/New Jersey,Energy,2020-11,105726269.10429998,1882390.2906999995,93
New York/New Jersey,Food,2020-11,44301504.69289999,2290028.3518,37
New York/New Jersey,Lodging,2020-11,1059673.7087,6131.5244,9
New York/New Jersey,Energy,2020-12,113868502.9239,1904645.7337000014,91
New York/New Jersey,Food,2020-12,47120076.6724,2255412.7817000006,36
New York/New Jersey,Lodging,2020-12,1249152.0911000003,6370.963899999999,9
New York/New Jersey,Energy,2021-01,92042210.859,1743941.0812000013,93
New York/New Jersey,Food,2021-01,48527232.29439999,2262909.9202,36
New York/New Jersey,Lodging,2021-01,1338949.2964,6944.6991,10
New York/New Jersey,Energy,2021-02,80361052.06520003,1505696.1383999996,91
New York/New Jersey,Food,2021-02,44552566.2221,2030681.8186000003,35
New York/New Jersey,Lodging,2021-02,1460273.7573000002,7712.637399999999,10
New York/New Jersey,Energy,2021-03,101046891.5708,1831012.2055000002,90
New York/New Jersey,Food,2021-03,53875304.981000006,2576748.7545000017,35
New York/New Jersey,Lodging,2021-03,1788433.7827999997,9458.1269,10
New York/New Jersey,Energy,2021-04,100577553.01470004,1824382.5847000005,88
New York/New Jersey,Food,2021-04,53939107.7931,2558471.6696000006,38
New York/New Jersey,Lodging,2021-04,2518891.3444000003,11808.5814,10
New York/New Jersey,Energy,2021-05,107359393.45509996,1996990.7300000004,93
New York/New Jersey,Food,2021-05,55685951.715399995,2659244.3553,38
New York/New Jersey,Lodging,2021-05,2989098.3285000003,13469.142799999998,10
New York/New Jersey,Energy,2021-06,104505745.79640003,1986735.0093999994,92
New York/New Jersey,Food,2021-06,53511951.57639998,2594891.3285000003,39
New York/New Jersey,Lodging,2021-06,3535543.8776,13963.771300000002,11
New York/New Jersey,Energy,2021-07,103581603.89279997,2046220.5174999996,93
New York/New Jersey,Food,2021-07,54506557.004099995,2615230.6886,38
New York/New Jersey,Lodging,2021-07,4628064.5968,17358.7851,11
New York/New Jersey,Energy,2021-08,108032334.5104,2067312.9562000004,92
New York/New Jersey,Food,2021-08,54435950.98459999,2652689.702899999,38
New York/New Jersey,Lodging,2021-08,5508278.5216,19244.872600000002,11
New York/New Jersey,Energy,2021-09,98807098.78910005,1863313.6373999997,91
New York/New Jersey,Food,2021-09,50792744.246899985,2632218.4801,37
New York/New Jersey,Lodging,2021-09,3393548.5143999998,14325.4425,11
New York/New Jersey,Energy,2021-10,109164528.85029998,1998304.0721,90
New York/New Jersey,Food,2021-10,54730190.11309999,2763750.9029000006,38
New York/New Jersey,Lodging,2021-10,3863960.261599999,16226.1598,11
New York/New Jersey,Energy,2021-11,118679957.71340002,1955954.5782000017,95
New York/New Jersey,Food,2021-11,53329389.8064,2640143.350799999,37
New York/New Jersey,Lodging,2021-11,3090350.4878000002,13769.277999999995,10
New York/New Jersey,Energy,2021-12,125260467.75950004,2069230.7454999995,91
New York/New Jersey,Food,2021-12,56872361.09999999,2602000.353700001,37
New York/New Jersey,Lodging,2021-12,2650147.4590000003,12043.594900000002,10
New York/New Jersey,Energy,2022-01,95720342.26,1757154.3669999992,90
New York/New Jersey,Food,2022-01,55585382.771599986,2372719.6689,38
New York/New Jersey,Lodging,2022-01,2458763.7413999997,10450.358999999997,10
New York/New Jersey,Energy,2022-02,95079295.15679999,1660427.3379999993,92
New York/New Jersey,Food,2022-02,53186755.9245,2337861.8387,36
New York/New Jersey,Lodging,2022-02,3193423.7033999995,13283.053399999997,10
New York/New Jersey,Energy,2022-03,110898809.37809995,1884030.6929000006,90
New York/New Jersey,Food,2022-03,58260361.367500015,2725852.166700001,38
New York/New Jersey,Lodging,2022-03,3712556.2859999994,15264.5216,11
New York/New Jersey,Energy,2022-04,114775852.59060001,1922026.6135000011,90
New York/New Jersey,Food,2022-04,59122720.6795,2771150.5235,38
New York/New Jersey,Lodging,2022-04,4428887.371200001,18055.214000000004,12
New York/New Jersey,Energy,2022-05,122420114.4874,2028039.3446999998,91
New York/New Jersey,Food,2022-05,61509983.155099995,2889941.0208,37
New York/New Jersey,Lodging,2022-05,4358551.900500001,17046.8571,12
New York/New Jersey,Energy,2022-06,119753865.3378,2005605.2034,90
New York/New Jersey,Food,2022-06,60495802.640599996,2780049.096100001,38
New York/New Jersey,Lodging,2022-06,4218059.8209,16234.8652,11
New York/New Jersey,Energy,2022-07,123133069.50269991,2104794.823900001,94
New York/New Jersey,Food,2022-07,62245093.39289997,2846644.0864,36
New York/New Jersey,Lodging,2022-07,5197946.638,18834.2745,12
New York/New Jersey,Energy,2022-08,117586931.97720003,2063253.2450000003,94
New York/New Jersey,Food,2022-08,61008574.655499995,2860000.655000001,38
New York/New Jersey,Lodging,2022-08,5112909.2426,19695.241400000003,11
New York/New Jersey,Energy,2022-09,111963246.4374,1950560.8309000004,90
New York/New Jersey,Food,2022-09,58247838.767200015,2809554.6987999994,39
New York/New Jersey,Lodging,2022-09,4364454.4363,16454.3345,11
New York/New Jersey,Energy,2022-10,118322586.00700003,2004763.144700001,93
New York/New Jersey,Food,2022-10,60733328.6478,2937553.1468000007,39
New York/New Jersey,Lodging,2022-10,4557511.1686,18478.939100000003,10
New York/New Jersey,Energy,2022-11,124086818.27639998,1987956.4234000007,92
New York/New Jersey,Food,2022-11,57479863.21760001,2776244.9951000004,39
New York/New Jersey,Lodging,2022-11,3106431.5133000007,14446.3034,10
New York/New Jersey,Energy,2022-12,135888211.5806,2097829.575899998,89
New York/New Jersey,Food,2022-12,60360211.47260001,2744798.7024999997,39
New York/New Jersey,Lodging,2022-12,3064410.3106,13361.555,10
New York/New Jersey,Energy,2023-01,108117863.5255,1845406.9121999997,91
New York/New Jersey,Food,2023-01,59775392.54360001,2636034.4617,39
New York/New Jersey,Lodging,2023-01,3295908.8794,14054.996700000003,12
New York/New Jersey,Energy,2023-02,101183595.06180006,1719013.6162999992,86
New York/New Jersey,Food,2023-02,58277059.41659998,2560807.4395,39
New York/New Jersey,Lodging,2023-02,3207818.3619,15077.913300000002,10
New York/New Jersey,Energy,2023-03,116788733.35599996,1928793.3787999991,90
New York/New Jersey,Food,2023-03,65184617.24639997,2984017.2185999984,39
New York/New Jersey,Lodging,2023-03,4085874.2421000004,17423.06,11
New York/New Jersey,Energy,2023-04,117865879.18290001,1932161.6431999998,93
New York/New Jersey,Food,2023-04,63171097.51380001,2862117.1896,39
New York/New Jersey,Lodging,2023-04,4190029.9654,17839.2892,12
New York/New Jersey,Energy,2023-05,123092879.02639993,2094176.8369000007,91
New York/New Jersey,Food,2023-05,67031551.748600006,3056703.8353999997,39
New York/New Jersey,Lodging,2023-05,4676451.4703,18677.495099999996,11
New York/New Jersey,Energy,2023-06,124484004.68239999,2081965.468500001,90
New York/New Jersey,Food,2023-06,65613758.2923,2980888.046100001,37
New York/New Jersey,Lodging,2023-06,4658309.007800001,17624.8221,12
New York/New Jersey,Energy,2023-07,125748069.81740004,2140143.5771999992,94
New York/New Jersey,Food,2023-07,68229417.16849998,2984114.1865,38
New York/New Jersey,Lodging,2023-07,5335860.4049,20506.0954,10
New York/New Jersey,Energy,2023-08,128020477.64199999,2141341.7411999996,94
New York/New Jersey,Food,2023-08,65978881.11030002,3020451.3989999983,39
New York/New Jersey,Lodging,2023-08,5502741.0526,21084.1852,10
New York/New Jersey,Energy,2023-09,120812717.51159997,2009054.7518999996,92
New York/New Jersey,Food,2023-09,63153393.420400016,2953501.4383999994,39
New York/New Jersey,Lodging,2023-09,4358157.351,17668.513899999998,10
New York/New Jersey,Energy,2023-10,123133285.65980002,2063126.599,93
New York/New Jersey,Food,2023-10,64572757.77450001,3007103.210799999,38
New York/New Jersey,Lodging,2023-10,4489174.1389999995,18245.3462,10
New York/New Jersey,Energy,2023-11,133203967.26050007,2075195.9897999987,91
New York/New Jersey,Food,2023-11,61276599.38819999,2900387.119600001,39
New York/New Jersey,Lodging,2023-11,3612913.731800001,15635.5785,9
New York/New Jersey,Energy,2023-12,141681476.39470005,2186415.9510000004,91
New York/New Jersey,Food,2023-12,65140487.39579999,2871389.0717999996,39
New York/New Jersey,Lodging,2023-12,3462943.2800999996,14117.938300000002,10
New York/New Jersey,Energy,2024-01,112811530.79299997,1879333.7397000007,92
New York/New Jersey,Food,2024-01,63219480.24869999,2682848.4380000005,38
New York/New Jersey,Lodging,2024-01,3069549.2629,14072.6391,11
New York/New Jersey,Energy,2024-02,110668834.49539998,1795102.0984000005,91
New York/New Jersey,Food,2024-02,62534093.81130002,2735372.6844999995,39
New York/New Jersey,Lodging,2024-02,2949617.9318999993,14427.904199999997,10
